stop_id,stop_name,stat,okres
59108,"Praha,,Masná",CZ,AB
59109,"Praha,,Maškův mlýn",CZ,AB
66110,"Praha,,Matějská",CZ,AB
59110,"Praha,,Měděnecká",CZ,AB
59112,"Praha,,Měchenická",CZ,AB
67975,"Praha,,Městský archiv Chodovec",CZ,AB
59113,"Praha,,Městský archiv",CZ,AB
53476,"Praha,,Metodějova",CZ,AB
59114,"Praha,,Mezi Hřbitovy",CZ,AB
64246,"Praha,,Mezitraťová",CZ,AB
55088,"Praha,,Michelangelova",CZ,AB
59115,"Praha,,Michelská",CZ,AB
59555,"Praha,,Michnovka",CZ,AB
55218,"Praha,,Mikulova",CZ,AB
59116,"Praha,,Milevská",CZ,AB
59548,"Praha,,Milíčov",CZ,AB
63015,"Praha,,Mílová",CZ,AB
59117,"Praha,,Mirovická",CZ,AB
27964,"Praha,,Miškovice",CZ,AB
47111,"Praha,,Mladějovská",CZ,AB
58818,"Praha,,Mládí",CZ,AB
53475,"Praha,,Modrá škola",CZ,AB
55219,"Praha,,Modřanská rokle",CZ,AB
43729,"Praha,,Modřanská škola",CZ,AB
58819,"Praha,,Mokrá",CZ,AB
55090,"Praha,,Mokřanská",CZ,AB
62883,"Praha,,Moráň",CZ,AB
47177,"Praha,,Moravanská",CZ,AB
59118,"Praha,,Morseova",CZ,AB
50962,"Praha,,Most Závodu míru",CZ,AB
27972,"Praha,,Motol",CZ,AB
59119,"Praha,,Mototechna",CZ,AB
59488,"Praha,,Mrákovská",CZ,AB
66734,"Praha,,Mrázovka",CZ,AB
62371,"Praha,,Mrkosova",CZ,AB
62884,"Praha,,Multiaréna Praha",CZ,AB
59120,"Praha,,Murmanská",CZ,AB
63008,"Praha,,Můstek",CZ,AB
58820,"Praha,,Muzeum",CZ,AB
62885,"Praha,,Myslíkova",CZ,AB
52525,"Praha,,Myšlínská",CZ,AB
27970,"Praha,,Na Beránku",CZ,AB
55087,"Praha,,Na Blanici",CZ,AB
59123,"Praha,,Na Bojišti",CZ,AB
49115,"Praha,,Na Boleslavce",CZ,AB
55220,"Praha,,Na Cikorce",CZ,AB
47185,"Praha,,Na Drahách",CZ,AB
66835,"Praha,,Na Fabiánce",CZ,AB
62845,"Praha,,Na Formance",CZ,AB
57662,"Praha,,Na Groši",CZ,AB
51226,"Praha,,Na Havránce",CZ,AB
48902,"Praha,,Na Homoli",CZ,AB
59598,"Praha,,Na Hroudě",CZ,AB
59125,"Praha,,Na Hřebenech",CZ,AB
51406,"Praha,,Na Hůrce",CZ,AB
59126,"Praha,,Na Hvězdárně",CZ,AB
59127,"Praha,,Na Jelenách",CZ,AB
27875,"Praha,,Na Knížecí",CZ,AB
57706,"Praha,,Na Košíku",CZ,AB
27922,"Praha,,Na Kovárně",CZ,AB
59128,"Praha,,Na Křečku",CZ,AB
66741,"Praha,,Na Lhotkách",CZ,AB
49574,"Praha,,Na Lukách",CZ,AB
59130,"Praha,,Na Lysinách",CZ,AB
59131,"Praha,,Na Míčánkách",CZ,AB
47135,"Praha,,Na Mlýnici",CZ,AB
59132,"Praha,,Na Mlýnku",CZ,AB
59134,"Praha,,Na Okraji",CZ,AB
57666,"Praha,,Na Padesátém",CZ,AB
58821,"Praha,,Na Padesátníku",CZ,AB
58822,"Praha,,Na Palouku",CZ,AB
47095,"Praha,,Na Parcelách",CZ,AB
59135,"Praha,,Na Pastvinách",CZ,AB
58823,"Praha,,Na Pazderce",CZ,AB
58824,"Praha,,Na Petynce",CZ,AB
63905,"Praha,,Na pískách",CZ,AB
27877,"Praha,,Na plácku",CZ,AB
59136,"Praha,,Na Planině",CZ,AB
63922,"Praha,,Na Pramenech",CZ,AB
59137,"Praha,,Na Proutcích",CZ,AB
67673,"Praha,,Na příkopě",CZ,AB
28038,"Praha,,Na Radosti",CZ,AB
58825,"Praha,,Na Santince",CZ,AB
59139,"Praha,,Na Sklonku",CZ,AB
59141,"Praha,,Na Slovance",CZ,AB
57808,"Praha,,Na Smetance",CZ,AB
59142,"Praha,,Na Srpečku",CZ,AB
57402,"Praha,,Na Staré cestě",CZ,AB
58826,"Praha,,Na Strži",CZ,AB
66758,"Praha,,Na Svěcence",CZ,AB
55221,"Praha,,Na Šabatce",CZ,AB
50564,"Praha,,Na Šafránce",CZ,AB
47890,"Praha,,Na Štamberku",CZ,AB
63911,"Praha,,Na Tykačce",CZ,AB
55222,"Praha,,Na Vaňhově",CZ,AB
55223,"Praha,,Na Vartě",CZ,AB
58828,"Praha,,Na Veselí",CZ,AB
27982,"Praha,,Na Viničkách",CZ,AB
28014,"Praha,,Na Vrchách",CZ,AB
59143,"Praha,,Na Vrstevnici",CZ,AB
67934,"Praha,,Na Vypichu",CZ,AB
59145,"Praha,,Nábřeží Kapitána Jaroše",CZ,AB
55224,"Praha,,Nad Běchovicemi",CZ,AB
66737,"Praha,,Nad Dívčími Hrady",CZ,AB
59146,"Praha,,Nad Dvorem",CZ,AB
59147,"Praha,,Nad Džbánem",CZ,AB
47096,"Praha,,Nad Habrovkou",CZ,AB
57400,"Praha,,Nad Havlem",CZ,AB
47718,"Praha,,Nad Jetelkou",CZ,AB
59148,"Praha,,Nad Klamovkou",CZ,AB
66729,"Praha,,Nad Konvářkou",CZ,AB
59149,"Praha,,Nad Košíkem",CZ,AB
66731,"Praha,,Nad Laurovou",CZ,AB
58829,"Praha,,Nad Markétou",CZ,AB
58830,"Praha,,Nad Pahorkem",CZ,AB
59151,"Praha,,Nad Parkánem",CZ,AB
63297,"Praha,,Nad Rybníkem",CZ,AB
59152,"Praha,,Nad Rybníky",CZ,AB
59153,"Praha,,Nad Trojou",CZ,AB
55225,"Praha,,Nad Závistí",CZ,AB
59155,"Praha,,Nad Zlíchovem",CZ,AB
47097,"Praha,,Nademlejnská",CZ,AB
64648,"Praha,,Nádraží Běchovice střed",CZ,AB
55226,"Praha,,Nádraží Běchovice",CZ,AB
27910,"Praha,,Nádraží Braník",CZ,AB
67707,"Praha,,Nádraží Cibulka",CZ,AB
47087,"Praha,,Nádraží Čakovice",CZ,AB
55739,"Praha,,Nádraží Dolní Počernice",CZ,AB
64325,"Praha,,Nádraží Hlubočepy",CZ,AB
27878,"Praha,,Nádraží Holešovice",CZ,AB
55227,"Praha,,Nádraží Horní Měcholupy",CZ,AB
27925,"Praha,,Nádraží Horní Počernice",CZ,AB
52516,"Praha,,Nádraží Hostivař",CZ,AB
66793,"Praha,,Nádraží Jinonice",CZ,AB
27935,"Praha,,Nádraží Klánovice-sever",CZ,AB
27934,"Praha,,Nádraží Klánovice",CZ,AB
57401,"Praha,,Nádraží Krč",CZ,AB
57675,"Praha,,Nádraží Kyje",CZ,AB
51925,"Praha,,Nádraží Libeň",CZ,AB
47132,"Praha,,Nádraží Modřany",CZ,AB
63414,"Praha,,Nádraží Podbaba",CZ,AB
27988,"Praha,,Nádraží Radotín",CZ,AB
59156,"Praha,,Nádraží Ruzyně",CZ,AB
27994,"Praha,,Nádraží Řeporyje",CZ,AB
49024,"Praha,,Nádraží Satalice",CZ,AB
48906,"Praha,,Nádraží Uhříněves",CZ,AB
58101,"Praha,,Nádraží Veleslavín",CZ,AB
67777,"Praha,,Nádraží Velká Chuchle",CZ,AB
59157,"Praha,,Nádraží Vršovice",CZ,AB
62886,"Praha,,Nádraží Vysočany",CZ,AB
67579,"Praha,,Nádraží Zahradní Město",CZ,AB
55228,"Praha,,Nádraží Zbraslav",CZ,AB
67778,"Praha,,Nádraží Žvahov - Prosluněná",CZ,AB
67779,"Praha,,Nádraží Žvahov - V násypu",CZ,AB
59158,"Praha,,Nákladové nádraží Žižkov",CZ,AB
59159,"Praha,,Náměstí Bratří Synků",CZ,AB
50466,"Praha,,Náměstí Jiřího Berana",CZ,AB
59162,"Praha,,Náměstí Míru",CZ,AB
67825,"Praha,,Náměstí Olgy Scheinpflugové",CZ,AB
59163,"Praha,,Náměstí Před Bateriemi",CZ,AB
47133,"Praha,,Náměstí Republiky",CZ,AB
47150,"Praha,,Náměstí U Lva",CZ,AB
59164,"Praha,,Náměstí Winstona Churchilla",CZ,AB
59165,"Praha,,Národní divadlo",CZ,AB
66173,"Praha,,Národní technická knihovna",CZ,AB
62887,"Praha,,Národní třída",CZ,AB
58832,"Praha,,Nárožní",CZ,AB
55229,"Praha,,Násirovo náměstí",CZ,AB
59167,"Praha,,Naskové",CZ,AB
64414,"Praha,,Návětrná",CZ,AB
68061,"Praha,,Navigátorů",CZ,AB
62888,"Praha,,Nebozízek LD",CZ,AB
58833,"Praha,,Nebušice",CZ,AB
27976,"Praha,,Nedvězí",CZ,AB
67602,"Praha,,Nemocnice Bohnice - centrální terapie",CZ,AB
67603,"Praha,,Nemocnice Bohnice - Divadlo Za plotem",CZ,AB
67601,"Praha,,Nemocnice Bohnice - hlavní vrátnice",CZ,AB
67599,"Praha,,Nemocnice Bohnice - interna",CZ,AB
67600,"Praha,,Nemocnice Bohnice - ředitelství",CZ,AB
67598,"Praha,,Nemocnice Bohnice",CZ,AB
58834,"Praha,,Nemocnice Bubeneč",CZ,AB
58455,"Praha,,Nemocnice Bulovka - gynekologie",CZ,AB
58456,"Praha,,Nemocnice Bulovka - onkologie",CZ,AB
57531,"Praha,,Nemocnice Bulovka",CZ,AB
27948,"Praha,,Nemocnice Krč",CZ,AB
46296,"Praha,,Nemocnice Motol",CZ,AB
57812,"Praha,,Nemocnice Na Františku",CZ,AB
46299,"Praha,,Nemocnice Na Homolce",CZ,AB
59168,"Praha,,Nemocnice pod Petřínem",CZ,AB
56703,"Praha,,Nemocnice Vinohrady",CZ,AB
58701,"Praha,,Nepasické náměstí",CZ,AB
51103,"Praha,,Netluky",CZ,AB
63908,"Praha,,Netřebická",CZ,AB
58716,"Praha,,Netušilská",CZ,AB
58707,"Praha,,Nevanova",CZ,AB
59170,"Praha,,Newtonova",CZ,AB
59171,"Praha,,Norbertov",CZ,AB
58835,"Praha,,Nová kolonie",CZ,AB
59173,"Praha,,Nová Šárka",CZ,AB
27882,"Praha,,Nové Butovice",CZ,AB
58836,"Praha,,Nové dvory",CZ,AB
58836,"Praha,,Nové Dvory",CZ,AB
66826,"Praha,,Nové Komořany",CZ,AB
50668,"Praha,,Nové náměstí",CZ,AB
55230,"Praha,,Nové Petrovice",CZ,AB
56711,"Praha,,Nové Pitkovice",CZ,AB
59174,"Praha,,Nové Podolí",CZ,AB
59175,"Praha,,Nové Strašnice",CZ,AB
59176,"Praha,,Nové Vokovice",CZ,AB
59177,"Praha,,Novoborská",CZ,AB
58837,"Praha,,Novodvorská",CZ,AB
62370,"Praha,,Novochuchelská",CZ,AB
63996,"Praha,,Novoměstská radnice",CZ,AB
59550,"Praha,,Novoštěrboholská",CZ,AB
58838,"Praha,,Novovysočanská",CZ,AB
57676,"Praha,,Novozámecká",CZ,AB
55231,"Praha,,Nový Hloubětín",CZ,AB
47145,"Praha,,Nový Prosek",CZ,AB
51392,"Praha,,Nový Slivenec",CZ,AB
57528,"Praha,,Nový Střížkov",CZ,AB
66756,"Praha,,Nový Zličín",CZ,AB
59178,"Praha,,Nuselská radnice",CZ,AB
62889,"Praha,,Nuselské schody",CZ,AB
58839,"Praha,,Nušlova",CZ,AB
53638,"Praha,,Nymburská",CZ,AB
67311,"Praha,,Nýrská",CZ,AB
51407,"Praha,,Obchodní centrum Čakovice",CZ,AB
55232,"Praha,,Obchodní centrum Černý Most",CZ,AB
60208,"Praha,,Obchodní centrum Hostivař",CZ,AB
67478,"Praha,,Obchodní centrum Chuchle",CZ,AB
58919,"Praha,,Obchodní centrum Ruzyně",CZ,AB
65023,"Praha,,Obchodní centrum Sárská",CZ,AB
55552,"Praha,,Obchodní centrum Štěrboholy",CZ,AB
63019,"Praha,,Obchodní centrum Zličín",CZ,AB
55233,"Praha,,Obchodní náměstí",CZ,AB
55774,"Praha,,Obora Hvězda",CZ,AB
55234,"Praha,,Observatoř Libuš",CZ,AB
66694,"Praha,,OC Stromovka",CZ,AB
59181,"Praha,,Ocelářská",CZ,AB
56688,"Praha,,Oderská",CZ,AB
59182,"Praha,,Odlehlá",CZ,AB
58840,"Praha,,Odra",CZ,AB
58841,"Praha,,Ohrada",CZ,AB
59523,"Praha,,Ohradní",CZ,AB
58842,"Praha,,Ohradské náměstí",CZ,AB
59183,"Praha,,Okořská",CZ,AB
58843,"Praha,,Okrouhlická",CZ,AB
67059,"Praha,,Olgy Havlové",CZ,AB
59184,"Praha,,Olšanská",CZ,AB
59185,"Praha,,Olšanské hřbitovy",CZ,AB
59186,"Praha,,Olšanské náměstí",CZ,AB
51408,"Praha,,Opálová",CZ,AB
27883,"Praha,,Opatov",CZ,AB
58695,"Praha,,Ordovická",CZ,AB
59187,"Praha,,Orionka",CZ,AB
59188,"Praha,,Ortenovo náměstí",CZ,AB
59189,"Praha,,Ořechovka",CZ,AB
27996,"Praha,,Ořešská",CZ,AB
59190,"Praha,,Osadní",CZ,AB
59191,"Praha,,Osecká",CZ,AB
62891,"Praha,,Ostrčilovo náměstí",CZ,AB
55235,"Praha,,Otakara Vrby",CZ,AB
59192,"Praha,,Otakarova",CZ,AB
59193,"Praha,,Otěšínská",CZ,AB
27983,"Praha,,Otínská",CZ,AB
47139,"Praha,,Ovčí hájek",CZ,AB
53936,"Praha,,Paceřická",CZ,AB
58844,"Praha,,Palackého náměstí",CZ,AB
27884,"Praha,,Palmovka",CZ,AB
59195,"Praha,,Palouček",CZ,AB
59196,"Praha,,Pánkova",CZ,AB
58845,"Praha,,Pankrác",CZ,AB
67940,"Praha,,Park Maxe van der Stoela",CZ,AB
67670,"Praha,,Park Rajská zahrada",CZ,AB
67559,"Praha,,Parkoviště Trojský most",CZ,AB
59198,"Praha,,Pařížská",CZ,AB
58846,"Praha,,Pavelkova",CZ,AB
53634,"Praha,,Pavlíkova",CZ,AB
67376,"Praha,,Pavlišovská",CZ,AB
55236,"Praha,,Pávovské náměstí",CZ,AB
59199,"Praha,,Pekárenská",CZ,AB
59200,"Praha,,Pelc Tyrolka",CZ,AB
59201,"Praha,,Peluněk",CZ,AB
55237,"Praha,,Perlit",CZ,AB
64294,"Praha,,Pernerova",CZ,AB
66268,"Praha,,Perspektivní",CZ,AB
59202,"Praha,,Perunova",CZ,AB
59203,"Praha,,Petrské náměstí",CZ,AB
58847,"Praha,,Petržílova",CZ,AB
62892,"Praha,,Petřín LD",CZ,AB
58848,"Praha,,Petřiny",CZ,AB
56721,"Praha,,Petýrkova",CZ,AB
48907,"Praha,,Picassova",CZ,AB
58717,"Praha,,Pilovská",CZ,AB
58573,"Praha,,Písečná",CZ,AB
55238,"Praha,,Písková",CZ,AB
59204,"Praha,,Písnice",CZ,AB
47140,"Praha,,Píškova",CZ,AB
59205,"Praha,,Pitkovice",CZ,AB
56698,"Praha,,Plaňanská",CZ,AB
66504,"Praha,,Planetárium Praha",CZ,AB
59206,"Praha,,Plánická",CZ,AB
58849,"Praha,,Platónova",CZ,AB
55089,"Praha,,Plošná",CZ,AB
59207,"Praha,,Plynárna Michle",CZ,AB
59208,"Praha,,Plzeňka",CZ,AB
59209,"Praha,,Pobřežní cesta",CZ,AB
49572,"Praha,,Počeradská",CZ,AB
59557,"Praha,,Pod Dálnicí",CZ,AB
59210,"Praha,,Pod Děvínem",CZ,AB
47560,"Praha,,Pod Hájem",CZ,AB
48908,"Praha,,Pod hradem",CZ,AB
56794,"Praha,,Pod Chodovem",CZ,AB
59560,"Praha,,Pod Jezerkou",CZ,AB
62893,"Praha,,Pod Karlovem",CZ,AB
59211,"Praha,,Pod Kesnerkou",CZ,AB
59212,"Praha,,Pod Konvářkou",CZ,AB
59213,"Praha,,Pod Královkou",CZ,AB
59214,"Praha,,Pod Krocínkou",CZ,AB
59215,"Praha,,Pod Kyjovem",CZ,AB
67708,"Praha,,Pod Lahovskou",CZ,AB
59216,"Praha,,Pod Lipkami",CZ,AB
52083,"Praha,,Pod Lochkovem",CZ,AB
59217,"Praha,,Pod Mezí",CZ,AB
66343,"Praha,,Pod Nouzovem",CZ,AB
48900,"Praha,,Pod Oborou",CZ,AB
59218,"Praha,,Pod Pekařkou",CZ,AB
59219,"Praha,,Pod Rapidem",CZ,AB
59220,"Praha,,Pod Ryšánkou",CZ,AB
59221,"Praha,,Pod Říhákem",CZ,AB
59222,"Praha,,Pod Šafránkou",CZ,AB
67706,"Praha,,Pod školou",CZ,AB
59223,"Praha,,Pod Šmukýřkou",CZ,AB
58850,"Praha,,Pod Táborem",CZ,AB
57514,"Praha,,Pod Třebešínem",CZ,AB
59224,"Praha,,Pod Vinicí",CZ,AB
49459,"Praha,,Pod Vsí",CZ,AB
59225,"Praha,,Pod Vyhlídkou",CZ,AB
27905,"Praha,,Pod Zatáčkou",CZ,AB
59226,"Praha,,Pod Žvahovem",CZ,AB
59227,"Praha,,Podbělohorská",CZ,AB
59228,"Praha,,Podhajská pole",CZ,AB
59229,"Praha,,Podhoří",CZ,AB
59230,"Praha,,Podkovářská",CZ,AB
62700,"Praha,,Podlužanská",CZ,AB
55239,"Praha,,Podnikatelská",CZ,AB
59231,"Praha,,Podolská vodárna",CZ,AB
59232,"Praha,,Pohořelec",CZ,AB
54568,"Praha,,Polesná",CZ,AB
58711,"Praha,,Polešovická",CZ,AB
51390,"Praha,,Poliklinika Barrandov",CZ,AB
57408,"Praha,,Poliklinika Budějovická",CZ,AB
49018,"Praha,,Poliklinika Černý Most",CZ,AB
60287,"Praha,,Poliklinika Čumpelíkova",CZ,AB
57518,"Praha,,Poliklinika Frýdecká",CZ,AB
59233,"Praha,,Poliklinika Háje",CZ,AB
58696,"Praha,,Poliklinika Lípa",CZ,AB
57517,"Praha,,Poliklinika Malešice",CZ,AB
59234,"Praha,,Poliklinika Mazurská",CZ,AB
51227,"Praha,,Poliklinika Modřany",CZ,AB
67895,"Praha,,Poliklinika Na Dlouhém lánu",CZ,AB
55240,"Praha,,Poliklinika Petrovice",CZ,AB
59235,"Praha,,Poliklinika Petřiny",CZ,AB
57523,"Praha,,Poliklinika Prosek",CZ,AB
59236,"Praha,,Poliklinika Vysočany",CZ,AB
56702,"Praha,,Poliklinika Zahradní Město",CZ,AB
49582,"Praha,,Polygrafická",CZ,AB
59495,"Praha,,Pošta Újezd nad Lesy",CZ,AB
59237,"Praha,,Poštovka",CZ,AB
28029,"Praha,,Poštovská",CZ,AB
59238,"Praha,,Povltavská",CZ,AB
57702,"Praha,,Práčská",CZ,AB
65355,"Praha,,Pramenná",CZ,AB
58851,"Praha,,Prašná",CZ,AB
59239,"Praha,,Prašný most",CZ,AB
59240,"Praha,,Právnická fakulta",CZ,AB
59241,"Praha,,Pražská čtvrť",CZ,AB
59242,"Praha,,Pražská tržnice",CZ,AB
58852,"Praha,,Pražského povstání",CZ,AB
59243,"Praha,,Pražský hrad",CZ,AB
67004,"Praha,,Prebslova",CZ,AB
47893,"Praha,,Prosecká",CZ,AB
27979,"Praha,,Prosek",CZ,AB
59245,"Praha,,Prosluněná",CZ,AB
59246,"Praha,,Průběžná",CZ,AB
47136,"Praha,,Průhonský háj",CZ,AB
59247,"Praha,,Průchova",CZ,AB
48909,"Praha,,Průmstav",CZ,AB
27963,"Praha,,Průmyslová",CZ,AB
27919,"Praha,,Prunéřovská",CZ,AB
27985,"Praha,,Prvomájová",CZ,AB
49465,"Praha,,Přední Kopanina",CZ,AB
57707,"Praha,,Přeštická",CZ,AB
55241,"Praha,,Přeštínská",CZ,AB
57521,"Praha,,Příborská",CZ,AB
66182,"Praha,,Příbramská",CZ,AB
59248,"Praha,,Přímské náměstí",CZ,AB
53636,"Praha,,Přírodní",CZ,AB
59249,"Praha,,Přístav Holešovice",CZ,AB
55242,"Praha,,Přístav Radotín",CZ,AB
58853,"Praha,,Přístaviště",CZ,AB
59250,"Praha,,Přívorská",CZ,AB
59251,"Praha,,Přívozní",CZ,AB
59252,"Praha,,Psohlavců",CZ,AB
27885,"Praha,,Pučálka",CZ,AB
59253,"Praha,,Radhošťská",CZ,AB
68038,"Praha,,Radimova",CZ,AB
50701,"Praha,,Radiová",CZ,AB
27886,"Praha,,Radlická",CZ,AB
67477,"Praha,,Radnice Praha 12",CZ,AB
66175,"Praha,,Radnice Praha 6",CZ,AB
66630,"Praha,,Radnice Řepy",CZ,AB
51141,"Praha,,Radonická",CZ,AB
59254,"Praha,,Radošovická",CZ,AB
28023,"Praha,,Radotínská",CZ,AB
54685,"Praha,,Raichlova",CZ,AB
59255,"Praha,,Rájecká",CZ,AB
49019,"Praha,,Rajská zahrada",CZ,AB
64415,"Praha,,Rápošovská",CZ,AB
59256,"Praha,,Reinerova",CZ,AB
56700,"Praha,,Rektorská",CZ,AB
57667,"Praha,,Rembrandtova",CZ,AB
27887,"Praha,,Rohožnická",CZ,AB
58854,"Praha,,Rokoska",CZ,AB
59257,"Praha,,Rokycanova",CZ,AB
49020,"Praha,,Ronešova",CZ,AB
66627,"Praha,,Rooseveltova",CZ,AB
59258,"Praha,,Rosečská",CZ,AB
47092,"Praha,,Rousínovská",CZ,AB
28002,"Praha,,Roztocká",CZ,AB
59259,"Praha,,Roztylské náměstí",CZ,AB
27888,"Praha,,Roztyly",CZ,AB
58855,"Praha,,Rozýnova",CZ,AB
57678,"Praha,,Rtyňská",CZ,AB
62615,"Praha,,Ruská",CZ,AB
59261,"Praha,,Ruzyňská škola",CZ,AB
59260,"Praha,,Ruzyňská",CZ,AB
49435,"Praha,,Ruzyňský hřbitov",CZ,AB
59262,"Praha,,Ruzyňský velkoobchod",CZ,AB
49417,"Praha,,Rychnovská",CZ,AB
57403,"Praha,,Ryšánka",CZ,AB
52522,"Praha,,Řepčická",CZ,AB
58856,"Praha,,Řepínská",CZ,AB
27995,"Praha,,Řeporyjské náměstí",CZ,AB
59264,"Praha,,Řezáčovo náměstí",CZ,AB
59265,"Praha,,Říčanova",CZ,AB
59266,"Praha,,Římská",CZ,AB
47148,"Praha,,Safírová",CZ,AB
58857,"Praha,,Santoška",CZ,AB
49434,"Praha,,Satalice",CZ,AB
49464,"Praha,,Satalická obora",CZ,AB
67941,"Praha,,Satalické rozcestí",CZ,AB
59268,"Praha,,Sdružení",CZ,AB
28001,"Praha,,Sedlecký přívoz",CZ,AB
63017,"Praha,,Sedlec",CZ,AB
68162,"Praha,,Seifertova",CZ,AB
58751,"Praha,,Sekeřická",CZ,AB
57704,"Praha,,Selská",CZ,AB
58710,"Praha,,Selských baterií",CZ,AB
59269,"Praha,,Serpentina",CZ,AB
58858,"Praha,,Severozápadní",CZ,AB
53938,"Praha,,Sezemická",CZ,AB
59619,"Praha,,Schengenská",CZ,AB
59270,"Praha,,Schodová",CZ,AB
59271,"Praha,,Sibeliova",CZ,AB
58859,"Praha,,Sibiřské náměstí",CZ,AB
66109,"Praha,,Sídliště Baba",CZ,AB
59272,"Praha,,Sídliště Barrandov",CZ,AB
58860,"Praha,,Sídliště Bohnice",CZ,AB
54731,"Praha,,Sídliště Čakovice",CZ,AB
67947,"Praha,,Sídliště Černý Most",CZ,AB
56455,"Praha,,Sídliště Červený Vrch",CZ,AB
58861,"Praha,,Sídliště Čimice",CZ,AB
27916,"Praha,,Sídliště Ďáblice",CZ,AB
55244,"Praha,,Sídliště Hloubětín",CZ,AB
59273,"Praha,,Sídliště Homolka",CZ,AB
67400,"Praha,,Sídliště Horní Počernice",CZ,AB
55245,"Praha,,Sídliště Jahodnice",CZ,AB
58862,"Praha,,Sídliště Jinonice",CZ,AB
59274,"Praha,,Sídliště Kobylisy",CZ,AB
47117,"Praha,,Sídliště Krč",CZ,AB
55246,"Praha,,Sídliště Lehovec",CZ,AB
66740,"Praha,,Sídliště Letňany",CZ,AB
58863,"Praha,,Sídliště Lhotka",CZ,AB
55247,"Praha,,Sídliště Libuš",CZ,AB
56699,"Praha,,Sídliště Malešice",CZ,AB
55248,"Praha,,Sídliště Modřany",CZ,AB
57562,"Praha,,Sídliště Na Dědině",CZ,AB
57663,"Praha,,Sídliště Na Groši",CZ,AB
58864,"Praha,,Sídliště Novodvorská",CZ,AB
58865,"Praha,,Sídliště Pankrác",CZ,AB
55082,"Praha,,Sídliště Petrovice",CZ,AB
63906,"Praha,,Sídliště Petřiny",CZ,AB
47398,"Praha,,Sídliště Písnice",CZ,AB
57525,"Praha,,Sídliště Prosek",CZ,AB
50689,"Praha,,Sídliště Radotín",CZ,AB
27889,"Praha,,Sídliště Rohožník",CZ,AB
50697,"Praha,,Sídliště Řepy",CZ,AB
57669,"Praha,,Sídliště Skalka",CZ,AB
59275,"Praha,,Sídliště Spořilov",CZ,AB
47717,"Praha,,Sídliště Stodůlky",CZ,AB
66125,"Praha,,Sídliště Uhříněves",CZ,AB
59276,"Praha,,Sídliště Zahradní Město",CZ,AB
47186,"Praha,,Sídliště Zbraslav",CZ,AB
27890,"Praha,,Sídliště Zličín",CZ,AB
47162,"Praha,,Sídlištní",CZ,AB
63643,"Praha,,Sicherova",CZ,AB
48905,"Praha,,Skalka",CZ,AB
47861,"Praha,,Skládka Ďáblice",CZ,AB
59279,"Praha,,Sklářská",CZ,AB
65062,"Praha,,Sklenářka",CZ,AB
59280,"Praha,,Skloněná",CZ,AB
58706,"Praha,,Slánská",CZ,AB
57671,"Praha,,Slatiňanská",CZ,AB
47151,"Praha,,Slatinová",CZ,AB
67890,"Praha,,Slavia - Nádraží Eden",CZ,AB
59282,"Praha,,Slavia",CZ,AB
59283,"Praha,,Slavínského",CZ,AB
59284,"Praha,,Slivenecká",CZ,AB
51396,"Praha,,Slivenec",CZ,AB
59286,"Praha,,Slovinská",CZ,AB
58574,"Praha,,Služská",CZ,AB
51394,"Praha,,Smaragdová",CZ,AB
28004,"Praha,,Smíchovské nádraží",CZ,AB
66733,"Praha,,Smíchovský hřbitov",CZ,AB
47114,"Praha,,Smiřická",CZ,AB
27936,"Praha,,Smržovská",CZ,AB
47155,"Praha,,Sobín",CZ,AB
59287,"Praha,,Solidarita",CZ,AB
59288,"Praha,,Solná",CZ,AB
64928,"Praha,,Sovákova",CZ,AB
47112,"Praha,,Sovenická",CZ,AB
59289,"Praha,,Spalovna Malešice",CZ,AB
59290,"Praha,,Sparta",CZ,AB
59291,"Praha,,Spiritka",CZ,AB
27891,"Praha,,Spojovací",CZ,AB
55474,"Praha,,Spolská",CZ,AB
67959,"Praha,,Sportareál Radotín",CZ,AB
59292,"Praha,,Sportareál Satalice",CZ,AB
67558,"Praha,,Sportovní centrum Horní Počernice",CZ,AB
66628,"Praha,,Sportovní centrum Kbely",CZ,AB
66614,"Praha,,Sportovní centrum Řepy",CZ,AB
58866,"Praha,,Spořilov",CZ,AB
59294,"Praha,,Správa sociálního zabezpečení",CZ,AB
58867,"Praha,,Stadion Strahov",CZ,AB
67824,"Praha,,Stará Holyně",CZ,AB
68296,"Praha,,Stará Libuš",CZ,AB
57813,"Praha,,Stará obec",CZ,AB
58868,"Praha,,Stará Stodůlecká",CZ,AB
59295,"Praha,,Staré Bohnice",CZ,AB
55249,"Praha,,Staré Letňany",CZ,AB
47898,"Praha,,Staré náměstí",CZ,AB
67351,"Praha,,Staré Strašnice",CZ,AB
59296,"Praha,,Starodejvická",CZ,AB
59297,"Praha,,Starochuchelská",CZ,AB
59298,"Praha,,Starolázeňská",CZ,AB
59299,"Praha,,Staroměstská",CZ,AB
59300,"Praha,,Staroměstské náměstí",CZ,AB
59301,"Praha,,Starý Hloubětín",CZ,AB
57526,"Praha,,Starý Prosek",CZ,AB
59302,"Praha,,Starý Spořilov",CZ,AB
47190,"Praha,,Starý Zličín",CZ,AB
55250,"Praha,,Stavební zóna Horní Počernice",CZ,AB
68062,"Praha,,Stodůlky-Bavorská",CZ,AB
55274,"Praha,,Stodůlky",CZ,AB
67976,"Praha,,Stochovská",CZ,AB
57695,"Praha,,Strašnická",CZ,AB
